time, acc_x, acc_y, acc_z, linacc_x, linacc_y, linacc_z, grav_x, grav_y, grav_z, eurl_x, eurl_y, eurl_z, eurl_w, gyro_x, gyro_y, gyro_z, velocity_x, velocity_y, velocity_z, temp, pressure, altitude 
66425 , 5.36 , 21.34 , 4.51 , 3.80 , 14.74 , -2.57 , 1.55 , 6.59 , 7.08 , -0.11 , -0.35 , -0.93 , -0.07 , 141.19 , -77.19 , -60.88 , 301 , 523 , 324 , 27.21 , 101061.07 , 22.01
66482 , 3.05 , 18.37 , 9.18 , 2.45 , 10.02 , 4.08 , 0.60 , 8.35 , 5.10 , -0.14 , -0.47 , -0.85 , -0.19 , 308.56 , -115.94 , -310.38 , 145 , 320 , 204 , 27.21 , 101060.26 , 22.10
66538 , -0.61 , 15.32 , 4.30 , 0.19 , 5.95 , 1.51 , -0.80 , 9.36 , 2.78 , -0.12 , -0.61 , -0.75 , -0.24 , 290.56 , 72.56 , -85.00 , 26 , 40 , 51 , 27.21 , 101058.79 , 22.29
66592 , -2.21 , 9.04 , -0.29 , -0.72 , -0.64 , -0.47 , -1.48 , 9.69 , 0.18 , -0.12 , -0.69 , -0.68 , -0.23 , 214.94 , -1.25 , -11.88 , 0 , 23 , 65 , 27.21 , 101056.79 , 22.44
66647 , -1.18 , 9.93 , -0.75 , 0.21 , 0.27 , 0.16 , -1.40 , 9.66 , -0.91 , -0.14 , -0.73 , -0.64 , -0.22 , 91.44 , 49.12 , -47.12 , 12 , 0 , 37 , 27.21 , 101055.41 , 22.55
66695 , -0.73 , 3.09 , -0.10 , 0.47 , -6.52 , 1.38 , -0.99 , 9.65 , -1.42 , -0.13 , -0.75 , -0.63 , -0.18 , -48.56 , 85.44 , 117.56 , 0 , 0 , 1 , 27.21 , 101055.11 , 22.49
66740 , -2.40 , 6.73 , -2.24 , -2.38 , -3.02 , -1.31 , -0.01 , 9.76 , -0.92 , -0.15 , -0.73 , -0.66 , -0.13 , -77.94 , 67.19 , 138.38 , 0 , 0 , 0 , 27.21 , 101054.80 , 22.63
66788 , 0.54 , 5.82 , -0.48 , -0.18 , -3.94 , -0.03 , 0.73 , 9.76 , -0.44 , -0.13 , -0.71 , -0.69 , -0.07 , -51.44 , 191.94 , 44.56 , 0 , 0 , 0 , 27.21 , 101052.37 , 22.72
66837 , -0.82 , 4.83 , -0.09 , -1.84 , -4.91 , -0.56 , 1.01 , 9.74 , 0.47 , -0.07 , -0.69 , -0.72 , 0.00 , -135.06 , 213.06 , 34.12 , 0 , 0 , 0 , 27.21 , 101051.55 , 22.84
66891 , 1.16 , 5.60 , 0.54 , -0.49 , -3.90 , -1.15 , 1.88 , 9.39 , 2.07 , -0.04 , -0.63 , -0.77 , 0.11 , -190.31 , 235.38 , 187.19 , 0 , 41 , 0 , 27.20 , 101050.30 , 22.93
66939 , -0.45 , 9.48 , -3.66 , -3.09 , 0.71 , -7.16 , 2.64 , 8.77 , 3.49 , -0.03 , -0.57 , -0.80 , 0.20 , -41.12 , 114.19 , 91.75 , 0 , 0 , 0 , 27.20 , 101049.52 , 22.96
66987 , -0.73 , 7.14 , 3.41 , -3.92 , -1.63 , 0.42 , 3.18 , 8.77 , 2.99 , -0.04 , -0.59 , -0.78 , 0.22 , 90.31 , -50.88 , 95.56 , 0 , 0 , 0 , 27.20 , 101049.36 , 23.06
67041 , 0.09 , 0.44 , 1.63 , -3.51 , -8.14 , -1.43 , 3.71 , 8.46 , 3.27 , -0.06 , -0.57 , -0.78 , 0.25 , -140.25 , 1.94 , 76.81 , 0 , 0 , 0 , 27.20 , 101048.12 , 23.04
67089 , -1.41 , 2.65 , 1.24 , -5.90 , -4.94 , -3.03 , 4.48 , 7.59 , 4.28 , -0.11 , -0.52 , -0.81 , 0.26 , -145.75 , -44.62 , 88.88 , 0 , 0 , 0 , 27.20 , 101048.58 , 23.04
67138 , -1.49 , 0.96 , 1.14 , -6.04 , -6.42 , -3.13 , 4.56 , 7.28 , 4.71 , -0.13 , -0.49 , -0.82 , 0.26 , -37.69 , 20.56 , -49.44 , 0 , 0 , 0 , 27.20 , 101048.25 , 23.01
67192 , -2.35 , 0.76 , 2.14 , -6.46 , -6.54 , -2.94 , 4.00 , 7.29 , 5.19 , -0.10 , -0.47 , -0.84 , 0.26 , -31.56 , 101.94 , -18.19 , 0 , 0 , 0 , 27.20 , 101048.50 , 23.10
67241 , -3.21 , 4.77 , 2.92 , -6.37 , -2.37 , -2.99 , 3.16 , 7.14 , 5.92 , -0.04 , -0.44 , -0.85 , 0.28 , -67.31 , 170.00 , -26.88 , 0 , 0 , 0 , 27.20 , 101047.91 , 23.10
67289 , -3.90 , 6.79 , 6.17 , -6.00 , -0.01 , -0.57 , 2.09 , 6.80 , 6.74 , 0.01 , -0.40 , -0.87 , 0.28 , -73.50 , 126.12 , -73.00 , 0 , 37 , 6 , 27.20 , 101047.38 , 23.16
67343 , -3.30 , 7.77 , 7.61 , -4.26 , 0.93 , 0.65 , 0.59 , 6.86 , 6.97 , 0.07 , -0.37 , -0.89 , 0.26 , 12.25 , 143.25 , -169.81 , 0 , 87 , 73 , 27.20 , 101047.38 , 23.12
67391 , -2.59 , 10.43 , 10.39 , -1.16 , 3.73 , 3.37 , -1.42 , 6.69 , 7.01 , 0.16 , -0.34 , -0.90 , 0.21 , -31.69 , 156.50 , -191.44 , 34 , 125 , 168 , 27.20 , 101049.02 , 23.00
67440 , -0.63 , 11.74 , 14.19 , 2.66 , 5.57 , 7.32 , -3.29 , 6.17 , 6.87 , 0.24 , -0.30 , -0.91 , 0.16 , -9.44 , 124.94 , -192.44 , 154 , 240 , 244 , 27.20 , 101049.75 , 22.93
67495 , 0.61 , 14.35 , 15.02 , 5.41 , 9.19 , 8.46 , -4.71 , 5.50 , 6.60 , 0.30 , -0.27 , -0.91 , 0.11 , -16.69 , 90.75 , -140.25 , 422 , 491 , 463 , 27.20 , 101050.81 , 22.81
67550 , 1.85 , 15.07 , 15.17 , 7.30 , 9.88 , 8.88 , -5.45 , 5.19 , 6.28 , 0.33 , -0.26 , -0.90 , 0.09 , -4.94 , 56.00 , -19.62 , 540 , 640 , 641 , 27.20 , 101052.00 , 22.71
67598 , 0.19 , 13.52 , 15.14 , 5.50 , 8.08 , 8.94 , -5.30 , 5.43 , 6.19 , 0.33 , -0.27 , -0.89 , 0.12 , 48.38 , 4.12 , 128.69 , 360 , 357 , 424 , 27.20 , 101053.21 , 22.65
67643 , 0.09 , 10.85 , 13.56 , 4.63 , 4.58 , 7.53 , -4.53 , 6.26 , 6.02 , 0.32 , -0.30 , -0.88 , 0.16 , 34.06 , -41.25 , 140.75 , 258 , 286 , 349 , 27.20 , 101054.08 , 22.66
67699 , -2.78 , 7.95 , 10.53 , 0.44 , 1.11 , 4.29 , -3.23 , 6.84 , 6.23 , 0.26 , -0.34 , -0.88 , 0.20 , 8.00 , -119.50 , 162.81 , 0 , 30 , 105 , 27.20 , 101053.16 , 22.68
67745 , -4.86 , 5.88 , 7.89 , -3.22 , -1.11 , 1.22 , -1.63 , 6.99 , 6.67 , 0.19 , -0.35 , -0.88 , 0.24 , -60.75 , -118.06 , 144.31 , 0 , 0 , 0 , 27.20 , 101052.14 , 22.74
67793 , -5.74 , 3.88 , 4.97 , -5.60 , -2.84 , -2.15 , -0.14 , 6.72 , 7.13 , 0.12 , -0.35 , -0.89 , 0.28 , -43.62 , -129.12 , 137.75 , 0 , 0 , 0 , 27.20 , 101051.13 , 22.93
67847 , -3.88 , 3.97 , 4.23 , -5.11 , -2.66 , -3.16 , 1.39 , 6.54 , 7.16 , 0.05 , -0.36 , -0.88 , 0.31 , -12.19 , -122.12 , 111.06 , 0 , 0 , 0 , 27.20 , 101049.76 , 22.96
67893 , -2.30 , 2.91 , 3.53 , -4.69 , -3.42 , -3.55 , 2.38 , 6.33 , 7.09 , -0.00 , -0.37 , -0.87 , 0.32 , -28.06 , -78.81 , 65.19 , 0 , 0 , 0 , 27.20 , 101049.01 , 23.00
67942 , -1.40 , 2.19 , 3.27 , -4.74 , -3.74 , -4.07 , 3.11 , 5.97 , 7.12 , -0.04 , -0.37 , -0.87 , 0.34 , -16.75 , -58.25 , 59.50 , 0 , 0 , 0 , 27.20 , 101048.92 , 23.05
67998 , -1.16 , 1.77 , 2.46 , -4.67 , -4.18 , -4.49 , 3.50 , 5.95 , 6.95 , -0.06 , -0.38 , -0.86 , 0.34 , 20.81 , -5.44 , 24.25 , 0 , 0 , 0 , 27.20 , 101047.73 , 23.08
68044 , -0.10 , 2.56 , 3.43 , -3.32 , -3.56 , -3.50 , 3.22 , 6.13 , 6.93 , -0.04 , -0.38 , -0.86 , 0.35 , 34.50 , 58.88 , -41.69 , 0 , 0 , 0 , 27.20 , 101047.68 , 23.11
68093 , -0.01 , 3.47 , 5.24 , -2.29 , -2.72 , -1.54 , 2.41 , 6.35 , 7.07 , 0.00 , -0.37 , -0.87 , 0.33 , -16.69 , 86.88 , -87.44 , 0 , 0 , 0 , 27.20 , 101047.24 , 23.16
68149 , -0.98 , 5.49 , 5.33 , -2.31 , -0.89 , -1.99 , 1.33 , 6.38 , 7.32 , 0.04 , -0.35 , -0.88 , 0.30 , -9.12 , 56.00 , -128.50 , 0 , 0 , 0 , 27.20 , 101047.88 , 23.08
68203 , -1.54 , 5.04 , 6.15 , -1.73 , -1.52 , -1.11 , 0.19 , 6.57 , 7.27 , 0.09 , -0.35 , -0.90 , 0.26 , 9.75 , 78.00 , -139.31 , 0 , 1 , 0 , 27.20 , 101047.29 , 23.14
68248 , -2.80 , 6.61 , 6.13 , -1.67 , 0.18 , -1.18 , -1.12 , 6.43 , 7.31 , 0.14 , -0.33 , -0.91 , 0.22 , -14.00 , 104.56 , -129.44 , 0 , 36 , 29 , 27.20 , 101047.65 , 23.12
68296 , -3.41 , 8.07 , 9.02 , -0.92 , 1.98 , 1.74 , -2.48 , 6.08 , 7.27 , 0.20 , -0.30 , -0.91 , 0.19 , -23.50 , 108.31 , -125.00 , 0 , 27 , 49 , 27.21 , 101048.18 , 22.99
68345 , -4.38 , 6.99 , 9.07 , -0.28 , 1.35 , 2.16 , -3.88 , 5.75 , 6.92 , 0.26 , -0.28 , -0.91 , 0.14 , 10.06 , 91.38 , -166.88 , 7 , 119 , 102 , 27.20 , 101049.06 , 23.00
68394 , -4.10 , 10.86 , 11.81 , 0.66 , 5.81 , 4.89 , -4.94 , 4.85 , 6.94 , 0.30 , -0.24 , -0.92 , 0.09 , -61.94 , 35.81 , -152.69 , 93 , 274 , 183 , 27.20 , 101050.03 , 22.89
68450 , -1.21 , 15.90 , 14.10 , 4.21 , 10.81 , 7.94 , -5.50 , 4.38 , 6.83 , 0.32 , -0.22 , -0.92 , 0.06 , 10.19 , 8.06 , -47.44 , 318 , 441 , 400 , 27.20 , 101050.73 , 22.88
68497 , 0.12 , 13.77 , 15.29 , 5.35 , 9.28 , 8.31 , -5.22 , 4.49 , 6.97 , 0.31 , -0.23 , -0.92 , 0.07 , 8.25 , -54.12 , 52.00 , 292 , 399 , 410 , 27.20 , 101050.91 , 22.85
68545 , -2.13 , 11.86 , 14.64 , 1.75 , 7.14 , 7.08 , -4.36 , 4.94 , 7.25 , 0.26 , -0.25 , -0.93 , 0.08 , 21.25 , -115.94 , 93.88 , 79 , 249 , 245 , 27.20 , 101051.16 , 22.79
68602 , -5.24 , 10.96 , 13.46 , -2.41 , 5.57 , 5.77 , -2.83 , 5.38 , 7.68 , 0.19 , -0.27 , -0.94 , 0.11 , 7.00 , -177.00 , 141.75 , 0 , 37 , 51 , 27.20 , 101051.23 , 22.82
68655 , -6.93 , 6.20 , 8.96 , -6.11 , 0.52 , 1.01 , -0.82 , 5.67 , 7.95 , 0.09 , -0.29 , -0.94 , 0.15 , 4.62 , -204.81 , 161.75 , 0 , 0 , 0 , 27.20 , 101049.91 , 22.96
68700 , -5.69 , 3.48 , 5.15 , -6.94 , -2.14 , -2.77 , 1.24 , 5.62 , 7.93 , -0.01 , -0.31 , -0.93 , 0.19 , -1.44 , -188.00 , 140.50 , 0 , 0 , 0 , 27.20 , 101048.59 , 23.04
68748 , -4.09 , 1.68 , 2.16 , -6.94 , -3.80 , -5.43 , 2.85 , 5.49 , 7.60 , -0.08 , -0.32 , -0.92 , 0.21 , 14.31 , -144.94 , 97.06 , 0 , 0 , 0 , 27.20 , 101048.93 , 23.07
68798 , -2.98 , 2.21 , 1.04 , -6.91 , -3.05 , -6.23 , 3.92 , 5.26 , 7.28 , -0.14 , -0.33 , -0.91 , 0.22 , -24.62 , -98.31 , 51.69 , 0 , 0 , 0 , 27.20 , 101048.37 , 23.06
68848 , -2.89 , 2.45 , 1.43 , -7.08 , -2.41 , -5.88 , 4.47 , 4.91 , 7.21 , -0.17 , -0.32 , -0.90 , 0.22 , -35.44 , -38.69 , 24.75 , 0 , 0 , 0 , 27.20 , 101048.25 , 23.14
68904 , -1.90 , 2.68 , 1.66 , -6.46 , -2.04 , -5.62 , 4.55 , 4.72 , 7.28 , -0.18 , -0.31 , -0.91 , 0.23 , -16.31 , 16.12 , 14.50 , 0 , 0 , 0 , 27.20 , 101047.59 , 23.16
68950 , -1.47 , 2.84 , 2.79 , -5.76 , -1.70 , -4.76 , 4.28 , 4.55 , 7.55 , -0.16 , -0.30 , -0.91 , 0.23 , -33.31 , 63.94 , -4.19 , 0 , 0 , 0 , 27.20 , 101046.74 , 23.19
68999 , -1.81 , 3.59 , 5.21 , -5.35 , -0.89 , -2.75 , 3.54 , 4.48 , 7.96 , -0.13 , -0.28 , -0.92 , 0.23 , -11.75 , 122.06 , -47.50 , 0 , 0 , 0 , 27.20 , 101046.11 , 23.26
69055 , -2.25 , 4.65 , 7.45 , -4.47 , -0.05 , -0.85 , 2.22 , 4.71 , 8.30 , -0.06 , -0.27 , -0.94 , 0.22 , 13.75 , 168.44 , -77.69 , 0 , 37 , 27 , 27.20 , 101047.09 , 23.18
69102 , -1.75 , 6.68 , 10.37 , -2.42 , 1.86 , 1.86 , 0.67 , 4.81 , 8.51 , 0.02 , -0.26 , -0.94 , 0.21 , 2.81 , 174.25 , -64.62 , 0 , 50 , 75 , 27.20 , 101047.94 , 23.09
69149 , -1.41 , 6.97 , 12.10 , -0.59 , 2.05 , 3.65 , -0.81 , 4.91 , 8.44 , 0.10 , -0.24 , -0.94 , 0.21 , 19.62 , 169.94 , -52.31 , 25 , 36 , 122 , 27.20 , 101048.14 , 23.03
69205 , 0.17 , 6.50 , 14.20 , 2.32 , 1.47 , 6.06 , -2.15 , 5.02 , 8.13 , 0.17 , -0.24 , -0.93 , 0.21 , 17.44 , 162.44 , -43.06 , 136 , 104 , 233 , 27.20 , 101048.03 , 23.03
69251 , -0.50 , 6.54 , 14.32 , 2.84 , 1.56 , 6.57 , -3.35 , 4.97 , 7.75 , 0.23 , -0.23 , -0.93 , 0.20 , 12.62 , 122.31 , -58.44 , 162 , 127 , 249 , 27.20 , 101049.00 , 23.00
69300 , -0.52 , 6.54 , 14.53 , 3.60 , 1.91 , 6.90 , -3.91 , 4.83 , 7.58 , 0.26 , -0.21 , -0.92 , 0.20 , -21.94 , 53.69 , 29.94 , 239 , 194 , 281 , 27.20 , 101048.70 , 22.94
69354 , -0.73 , 6.58 , 11.90 , 2.91 , 1.46 , 3.89 , -4.01 , 5.00 , 7.41 , 0.28 , -0.21 , -0.91 , 0.22 , 26.31 , 25.56 , 29.69 , 224 , 174 , 206 , 27.20 , 101049.26 , 22.88
69401 , -1.69 , 5.52 , 8.80 , 2.15 , 0.31 , 1.44 , -3.85 , 5.20 , 7.36 , 0.28 , -0.22 , -0.90 , 0.24 , -20.44 , 7.81 , 74.31 , 136 , 90 , 111 , 27.20 , 101051.27 , 22.81
69450 , -1.82 , 5.07 , 8.06 , 1.75 , -0.13 , 0.57 , -3.50 , 5.19 , 7.54 , 0.27 , -0.21 , -0.90 , 0.28 , -53.75 , 8.81 , 93.00 , 72 , 41 , 49 , 27.20 , 101051.79 , 22.79
69506 , -2.18 , 4.64 , 7.48 , 2.03 , -0.29 , -0.05 , -3.16 , 5.10 , 7.75 , 0.25 , -0.20 , -0.89 , 0.32 , -53.06 , 11.31 , 87.56 , 30 , 0 , 0 , 27.20 , 101051.23 , 22.84
69552 , -2.25 , 3.35 , 8.00 , 0.71 , -1.48 , 0.01 , -2.96 , 4.83 , 7.99 , 0.24 , -0.18 , -0.89 , 0.35 , -53.75 , -6.50 , 28.75 , 51 , 40 , 25 , 27.20 , 101051.53 , 22.79
69601 , -2.48 , 4.05 , 7.28 , -0.24 , -0.58 , -0.34 , -2.81 , 4.54 , 8.22 , 0.23 , -0.17 , -0.89 , 0.37 , -63.62 , -2.31 , 38.06 , 35 , 0 , 0 , 27.20 , 101052.03 , 22.75
69657 , -1.27 , 4.36 , 7.41 , 1.02 , 0.39 , -0.87 , -2.63 , 4.31 , 8.40 , 0.22 , -0.15 , -0.88 , 0.39 , -20.44 , -2.75 , 55.31 , 76 , 61 , 10 , 27.20 , 101051.23 , 22.80
69710 , -1.76 , 4.48 , 6.71 , 0.63 , 0.06 , -1.70 , -2.39 , 4.41 , 8.41 , 0.22 , -0.16 , -0.87 , 0.42 , -0.88 , 11.38 , 84.56 , 27 , 0 , 0 , 27.20 , 101051.53 , 22.83
69758 , -0.94 , 2.68 , 5.83 , 1.08 , -2.08 , -2.48 , -2.03 , 4.76 , 8.32 , 0.22 , -0.17 , -0.85 , 0.46 , 39.31 , 14.38 , 147.94 , 41 , 59 , 43 , 27.20 , 101051.42 , 22.80
69806 , -2.40 , 6.33 , 8.79 , -0.76 , 1.09 , 0.67 , -1.64 , 5.24 , 8.12 , 0.22 , -0.19 , -0.81 , 0.51 , 16.62 , 62.81 , 155.50 , 0 , 17 , 13 , 27.21 , 101051.45 , 22.81
69854 , -1.82 , 6.31 , 8.49 , -0.44 , 0.76 , 0.51 , -1.37 , 5.54 , 7.97 , 0.24 , -0.19 , -0.76 , 0.57 , 39.62 , 69.88 , 168.38 , 0 , 6 , 30 , 27.20 , 101051.41 , 22.80
69903 , -1.65 , 6.29 , 9.20 , -0.29 , 0.50 , 1.91 , -1.10 , 6.15 , 7.55 , 0.26 , -0.21 , -0.71 , 0.61 , 67.56 , 53.88 , 110.31 , 20 , 0 , 45 , 27.20 , 101052.05 , 22.77
69959 , -0.31 , 5.90 , 8.93 , 0.79 , -0.51 , 1.61 , -0.99 , 6.55 , 7.22 , 0.29 , -0.22 , -0.68 , 0.64 , 70.69 , 82.75 , 113.06 , 22 , 0 , 56 , 27.20 , 101052.09 , 22.73
70012 , 0.21 , 6.17 , 9.05 , 1.02 , -0.87 , 2.28 , -0.80 , 7.05 , 6.76 , 0.32 , -0.24 , -0.63 , 0.67 , 38.50 , 55.38 , 88.31 , 44 , 0 , 59 , 27.20 , 101052.18 , 22.71
70060 , 1.22 , 7.28 , 8.79 , 1.90 , 0.03 , 2.22 , -0.67 , 7.24 , 6.57 , 0.33 , -0.24 , -0.60 , 0.69 , 32.31 , 52.75 , 67.31 , 76 , 27 , 106 , 27.20 , 101052.26 , 22.73
70108 , 0.07 , 6.53 , 9.03 , 0.71 , -0.70 , 2.44 , -0.63 , 7.23 , 6.58 , 0.34 , -0.23 , -0.57 , 0.71 , -27.75 , 66.06 , 55.75 , 64 , 35 , 103 , 27.20 , 101052.21 , 22.78
70155 , -0.48 , 6.43 , 8.44 , 0.23 , -0.65 , 1.70 , -0.71 , 7.08 , 6.73 , 0.34 , -0.21 , -0.56 , 0.73 , -28.56 , 45.69 , 29.56 , 1 , 0 , 43 , 27.20 , 101051.44 , 22.80
70205 , -0.11 , 4.82 , 9.29 , 0.26 , -1.97 , 2.49 , -0.84 , 6.98 , 6.83 , 0.34 , -0.19 , -0.54 , 0.75 , -20.19 , 70.06 , 37.56 , 0 , 0 , 21 , 27.20 , 101051.17 , 22.83
70261 , -2.40 , 6.32 , 7.82 , -1.38 , -0.53 , 0.89 , -1.01 , 6.86 , 6.93 , 0.35 , -0.16 , -0.52 , 0.77 , -22.25 , 74.56 , 59.12 , 0 , 46 , 0 , 27.19 , 101051.07 , 22.88
70315 , -1.28 , 8.41 , 5.87 , -0.16 , 1.62 , -1.11 , -1.11 , 6.79 , 6.98 , 0.35 , -0.15 , -0.50 , 0.78 , 16.94 , 22.69 , 18.38 , 8 , 0 , 0 , 27.19 , 101050.50 , 22.93
70362 , -1.01 , 5.91 , 6.27 , 0.00 , -0.86 , -0.73 , -1.01 , 6.78 , 7.01 , 0.34 , -0.15 , -0.50 , 0.78 , -41.75 , -39.00 , -16.00 , 0 , 0 , 0 , 27.20 , 101050.29 , 22.90
70412 , -0.92 , 4.49 , 5.65 , -0.01 , -1.96 , -1.66 , -0.90 , 6.45 , 7.32 , 0.32 , -0.15 , -0.51 , 0.78 , -51.50 , -33.44 , -7.50 , 33 , 0 , 0 , 27.20 , 101050.62 , 22.92
70459 , 1.99 , 5.99 , 6.03 , 2.60 , -0.26 , -1.49 , -0.60 , 6.25 , 7.52 , 0.30 , -0.16 , -0.52 , 0.78 , -7.62 , -61.94 , -9.56 , 66 , 6 , 27 , 27.20 , 101049.68 , 22.95
70507 , -0.46 , 4.45 , 7.06 , 0.03 , -1.62 , -0.60 , -0.50 , 6.08 , 7.67 , 0.29 , -0.17 , -0.54 , 0.78 , -27.12 , -13.62 , -36.50 , 7 , 0 , 0 , 27.20 , 101049.93 , 22.89
70563 , 0.41 , 4.66 , 8.11 , 1.07 , -1.31 , 0.36 , -0.65 , 5.98 , 7.74 , 0.28 , -0.16 , -0.55 , 0.77 , -4.38 , 12.50 , -17.75 , 20 , 0 , 0 , 27.20 , 101050.77 , 22.92
70610 , -0.07 , 4.05 , 6.45 , 0.76 , -1.97 , -1.22 , -0.84 , 6.03 , 7.68 , 0.29 , -0.15 , -0.55 , 0.77 , 17.25 , 15.88 , -7.88 , 25 , 0 , 29 , 27.20 , 101050.31 , 22.89
70658 , 0.44 , 5.40 , 9.29 , 1.23 , -1.02 , 1.93 , -0.79 , 6.42 , 7.36 , 0.31 , -0.17 , -0.54 , 0.76 , 77.00 , -6.00 , 22.38 , 73 , 20 , 101 , 27.20 , 101050.66 , 22.86
70715 , 0.35 , 4.91 , 9.10 , 1.06 , -1.78 , 1.97 , -0.71 , 6.69 , 7.13 , 0.32 , -0.18 , -0.53 , 0.76 , 38.81 , 12.00 , 24.25 , 51 , 34 , 163 , 27.19 , 101051.09 , 22.82
70768 , -0.89 , 6.62 , 11.16 , -0.44 , -0.39 , 4.32 , -0.44 , 7.01 , 6.83 , 0.34 , -0.19 , -0.51 , 0.77 , 57.44 , 14.81 , 68.06 , 1 , 14 , 107 , 27.20 , 101051.55 , 22.83
70816 , -0.09 , 7.90 , 10.57 , 0.10 , 0.56 , 4.06 , -0.20 , 7.33 , 6.50 , 0.35 , -0.21 , -0.48 , 0.77 , 50.12 , 15.31 , 67.38 , 18 , 19 , 88 , 27.20 , 101051.40 , 22.80
70866 , 1.01 , 7.90 , 9.49 , 0.83 , 0.36 , 3.22 , 0.18 , 7.54 , 6.26 , 0.36 , -0.22 , -0.46 , 0.78 , 19.88 , 40.94 , 95.31 , 17 , 0 , 47 , 27.20 , 101051.02 , 22.86
70912 , 1.16 , 7.04 , 7.80 , 0.55 , -0.53 , 1.60 , 0.60 , 7.57 , 6.19 , 0.37 , -0.23 , -0.41 , 0.80 , 7.69 , 54.88 , 119.00 , 0 , 0 , 28 , 27.20 , 101050.87 , 22.85
70959 , 0.48 , 6.97 , 7.41 , -0.61 , -0.55 , 1.23 , 1.09 , 7.53 , 6.18 , 0.37 , -0.22 , -0.35 , 0.83 , 12.50 , 86.50 , 141.38 , 0 , 0 , 0 , 27.20 , 101051.27 , 22.87
71016 , 1.15 , 5.03 , 4.92 , -0.28 , -2.42 , -1.27 , 1.44 , 7.45 , 6.20 , 0.37 , -0.21 , -0.28 , 0.86 , 17.75 , 115.31 , 149.44 , 0 , 0 , 0 , 27.19 , 101050.71 , 22.84
71069 , 1.71 , 3.27 , 5.02 , -0.32 , -3.96 , -1.26 , 2.04 , 7.24 , 6.28 , 0.37 , -0.20 , -0.20 , 0.88 , -2.88 , 101.56 , 218.62 , 1 , 0 , 0 , 27.20 , 101051.17 , 22.83
71114 , 2.88 , 2.66 , 6.34 , 0.00 , -3.76 , -0.48 , 2.88 , 6.42 , 6.82 , 0.34 , -0.20 , -0.10 , 0.92 , -84.00 , 95.25 , 218.69 , 7 , 0 , 0 , 27.20 , 101051.05 , 22.83
71162 , 3.45 , 1.19 , 4.77 , 0.57 , -4.03 , -3.00 , 2.88 , 5.22 , 7.78 , 0.28 , -0.16 , -0.02 , 0.95 , -152.62 , 181.81 , 172.38 , 32 , 0 , 0 , 27.20 , 101050.41 , 22.95
71211 , 1.47 , 3.48 , 7.42 , -0.39 , -0.69 , -1.24 , 1.87 , 4.17 , 8.67 , 0.23 , -0.08 , 0.07 , 0.97 , -51.06 , 237.94 , 145.19 , 38 , 37 , 78 , 27.20 , 101049.91 , 22.93
71260 , 3.94 , 3.76 , 9.37 , 1.49 , -0.45 , 0.86 , 2.56 , 4.21 , 8.47 , 0.23 , -0.12 , 0.07 , 0.96 , 6.88 , -65.56 , 25.62 , 4 , 0 , 67 , 27.20 , 101049.53 , 22.90
71316 , 3.22 , 3.81 , 11.55 , 0.36 , -0.08 , 3.94 , 3.08 , 4.37 , 8.21 , 0.24 , -0.15 , 0.07 , 0.96 , 61.25 , -53.06 , 10.25 , 12 , 60 , 126 , 27.19 , 101050.46 , 22.79
71363 , 3.49 , 7.22 , 11.94 , 0.27 , 2.15 , 4.18 , 3.22 , 5.06 , 7.75 , 0.29 , -0.15 , 0.07 , 0.94 , 82.94 , -28.44 , -14.25 , 0 , 17 , 105 , 27.19 , 101052.22 , 22.74
71411 , 3.18 , 5.98 , 11.99 , -0.27 , 0.38 , 5.19 , 3.62 , 5.25 , 7.44 , 0.30 , -0.18 , 0.05 , 0.94 , -1.25 , -101.50 , -29.44 , 1 , 0 , 145 , 27.20 , 101051.75 , 22.80
71468 , 3.58 , 4.39 , 11.76 , -0.28 , -0.94 , 4.50 , 3.86 , 5.34 , 7.25 , 0.30 , -0.20 , 0.04 , 0.93 , 2.88 , -7.50 , -12.69 , 0 , 0 , 0 , 27.19 , 101051.12 , 22.78
71515 , 2.54 , 4.58 , 6.51 , -1.09 , -0.69 , -0.90 , 3.64 , 5.28 , 7.41 , 0.30 , -0.18 , 0.04 , 0.94 , -6.12 , 50.44 , 9.62 , 0 , 20 , 0 , 27.19 , 101051.19 , 22.82
71563 , 2.36 , 6.65 , 5.94 , -0.99 , 1.25 , -1.52 , 3.36 , 5.39 , 7.46 , 0.30 , -0.17 , 0.05 , 0.94 , 35.44 , 41.19 , -4.06 , 0 , 26 , 0 , 27.20 , 101051.56 , 22.83
71619 , 2.46 , 5.50 , 6.10 , -0.60 , -0.13 , -1.31 , 3.07 , 5.63 , 7.41 , 0.32 , -0.15 , 0.05 , 0.94 , 10.06 , 28.56 , -25.69 , 0 , 0 , 0 , 27.19 , 101049.98 , 22.89
71666 , 2.32 , 4.38 , 2.97 , -0.57 , -1.04 , -4.66 , 2.89 , 5.42 , 7.63 , 0.30 , -0.14 , 0.04 , 0.94 , -50.06 , -3.25 , -15.12 , 0 , 0 , 0 , 27.19 , 101050.64 , 22.87
71714 , 1.67 , 3.97 , 4.44 , -1.30 , -1.18 , -3.34 , 2.98 , 5.16 , 7.78 , 0.28 , -0.15 , 0.03 , 0.95 , -38.12 , -40.94 , -24.44 , 0 , 0 , 0 , 27.19 , 101050.62 , 22.83
